country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Iceland,ISL,Europe,376248,cases,7,2020-09,,22,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,53,2020-10,15.94692862,75,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,117,2020-11,45.18296443,192,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,461,2020-12,153.6220791,653,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,509,2020-13,257.8086794,1162,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,440,2020-14,252.2272544,1602,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,135,2020-15,152.8247326,1737,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,53,2020-16,49.96704301,1790,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16,2020-17,18.33896791,1806,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,7,2020-18,6.112989305,1813,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2,2020-19,2.392039293,1815,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1,2020-20,0.797346431,1816,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2,2020-21,0.797346431,1818,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2,2020-22,1.063128575,1820,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1,2020-23,0.797346431,1821,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2,2020-24,0.797346431,1823,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,5,2020-25,1.860475006,1828,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,6,2020-26,2.923603581,1834,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,9,2020-27,3.986732155,1843,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,3,2020-28,3.189385724,1846,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,6,2020-29,2.392039293,1852,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16,2020-30,5.847207161,1868,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,59,2020-31,19.93366078,1927,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,47,2020-32,28.17290723,1974,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,54,2020-33,26.84399651,2028,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,55,2020-34,28.97025366,2083,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,41,2020-35,25.51508579,2124,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,32,2020-36,19.40209649,2156,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,25,2020-37,15.14958219,2181,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,212,2020-38,62.99036806,2393,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,280,2020-39,130.7648147,2673,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,321,2020-40,159.7350684,2994,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,603,2020-41,245.5827008,3597,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,532,2020-42,301.6627331,4129,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,397,2020-43,246.9116115,4526,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,408,2020-44,213.9546257,4934,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,174,2020-45,154.6852076,5108,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,108,2020-46,74.95056452,5216,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,80,2020-47,49.96704301,5296,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,107,2020-48,49.70126087,5403,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,105,2020-49,56.34581446,5508,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,64,2020-50,44.91718228,5572,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,89,2020-51,40.66466798,5661,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,82,2020-52,45.44874657,5743,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,73,2020-53,41.19623227,5816,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,102,2021-01,46.51187515,5918,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,70,2021-02,45.71452872,5988,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,19,2021-03,23.65461079,6007,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,22,2021-04,10.89706789,6029,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,12,2021-05,9.036592886,6041,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,15,2021-06,7.17611788,6056,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2021-07,6.644553592,6066,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2021-08,5.315642874,6076,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,11,2021-09,5.581425018,6087,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,19,2021-10,7.973464311,6106,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,38,2021-11,15.14958219,6144,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,61,2021-12,26.31243223,6205,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,50,2021-13,29.50181795,6255,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,34,2021-14,22.32570007,6289,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,62,2021-15,25.51508579,6351,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,65,2021-16,33.75433225,6416,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,54,2021-17,31.6280751,6470,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,35,2021-18,23.65461079,6505,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,30,2021-19,17.27583934,6535,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,7,2021-20,9.833939317,6542,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,30,2021-21,9.833939317,6572,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,28,2021-22,15.41536433,6600,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,11,2021-23,10.3655036,6611,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2021-24,5.581425018,6621,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,17,2021-25,7.17611788,6638,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16,2021-26,8.770810742,6654,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,25,2021-27,10.89706789,6679,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,99,2021-28,32.95698582,6778,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,519,2021-29,164.2533648,7297,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,815,2021-30,354.5533797,8112,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,776,2021-31,422.8593906,8888,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,680,2021-32,386.9788012,9568,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,605,2021-33,341.5300546,10173,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,525,2021-34,300.3338224,10698,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,355,2021-35,233.8882864,11053,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,219,2021-36,152.5589505,11272,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,189,2021-37,108.4391146,11461,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,251,2021-38,116.9441432,11712,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,235,2021-39,129.1701218,11947,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,285,2021-40,138.2067147,12232,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,373,2021-41,174.8846505,12605,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,525,2021-42,238.672365,13130,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,601,2021-43,299.2706938,13731,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,827,2021-44,379.5369012,14558,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1175,2021-45,532.0958517,15733,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1058,2021-46,593.4915269,16791,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,975,2021-47,540.3350981,17766,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,868,2021-48,489.8364908,18634,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,901,2021-49,470.1686122,19535,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1352,2021-50,598.8071697,20887,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,3319,2021-51,1241.468393,24206,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,6853,2021-52,2703.535966,31059,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,8921,2022-01,4192.447535,39980,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,131,2022-02,2405.859965,40111,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,9874,2022-03,2659.150348,49985,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,9188,2022-04,5066.339223,59173,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10475,2022-05,5226.074291,69648,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,13792,2022-06,6449.735281,83440,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,17366,2022-07,8281.240033,100806,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,13322,2022-08,8156.322426,114128,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16895,2022-09,8031.139036,131023,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,19640,2022-10,9710.35062,150663,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,13313,2022-11,8758.318981,163976,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,7342,2022-12,5489.730178,171318,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,3024,2022-13,2755.097702,174342,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1622,2022-14,1234.82384,175964,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,875,2022-15,663.6580128,176839,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,866,2022-16,462.7267122,177705,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,551,2022-17,376.6132976,178256,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,451,2022-18,266.313708,178707,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,778,2022-19,326.6462546,179485,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,863,2022-20,436.1484978,180348,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,809,2022-21,444.3877443,181157,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1159,2022-22,523.0592588,182316,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1412,2022-23,683.3258914,183728,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1535,2022-24,783.2599775,185263,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2409,2022-25,1048.244775,187672,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,3196,2022-26,1489.708915,190868,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,3196,2022-27,1698.879462,194064,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,2338,2022-28,1470.838383,196402,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1695,2022-29,1071.899386,198097,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,1337,2022-30,805.8514597,199434,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,803,2022-31,568.7737875,200237,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,860,2022-32,441.995705,201097,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,717,2022-33,419.1384406,201814,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,547,2022-34,335.9486296,202361,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,424,2022-35,258.0744615,202785,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,357,2022-36,207.5758542,203142,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,250,2022-37,161.3297612,203392,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,239,2022-38,129.9674683,203631,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,240,2022-39,127.3096468,203871,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,188,2022-40,113.7547575,204059,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,217,2022-41,107.6417682,204276,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,324,2022-42,143.7881397,204600,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,295,2022-43,164.5191469,204895,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,305,2022-44,159.4692862,205200,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,310,2022-45,163.4560184,205510,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,276,2022-46,155.7483362,205786,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,274,2022-47,146.180179,206060,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,207,2022-48,127.8412111,206267,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,207,2022-49,110.0338075,206474,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,384,2022-50,157.0772469,206858,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,355,2022-51,196.4130042,207213,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,223,2022-52,153.6220791,207436,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,192,2023-01,110.2995896,207628,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,,2023-02,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,76,2023-03,,207704,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,105,2023-04,48.10656801,207809,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,190,2023-05,78.40573239,207999,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,115,2023-06,81.06355383,208114,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,101,2023-07,57.40894304,208215,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,117,2023-08,57.94050732,208332,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,75,2023-09,51.03017159,208407,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,32,2023-10,28.43868938,208439,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,44,2023-11,20.19944292,208483,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,28,2023-12,19.13631435,208511,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,37,2023-13,17.27583934,208548,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,28,2023-14,17.27583934,208576,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16,2023-15,11.69441432,208592,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,8,2023-16,6.378771449,208600,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2023-17,4.784078586,208610,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2023-18,5.315642874,208620,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,10,2023-19,5.315642874,208630,TESSy COVID-19,
Iceland,ISL,Europe,376248,cases,16,2023-20,6.910335736,208646,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-01,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-02,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-03,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-04,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-05,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-06,,0,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-07,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2020-08,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-09,,0,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-10,0,0,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-11,0,0,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-12,2.657821437,1,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-13,5.315642874,2,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,4,2020-14,13.28910718,6,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,2,2020-15,15.94692862,8,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-16,7.973464311,9,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-17,5.315642874,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-18,2.657821437,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-19,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-20,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-21,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-22,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-23,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-24,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-25,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-26,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-27,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-28,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-29,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-30,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-31,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-32,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-33,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-34,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-35,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-36,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-37,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-38,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-39,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-40,0,10,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-41,2.657821437,11,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-42,5.315642874,12,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-43,2.657821437,12,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,5,2020-44,13.28910718,17,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,7,2020-45,31.89385724,24,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-46,21.2625715,25,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-47,5.315642874,26,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-48,2.657821437,26,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-49,2.657821437,27,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-50,5.315642874,28,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-51,2.657821437,28,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2020-52,0,28,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2020-53,2.657821437,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-01,2.657821437,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-02,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-03,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-04,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-05,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-06,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-07,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-08,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-09,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-10,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-11,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-12,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-13,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-14,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-15,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-16,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-17,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-18,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-19,0,29,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-20,2.657821437,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-21,2.657821437,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-22,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-23,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-24,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-25,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-26,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-27,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-28,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-29,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-30,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-31,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-32,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-33,0,30,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,3,2021-34,7.973464311,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-35,7.973464311,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-36,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-37,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-38,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-39,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-40,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-41,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-42,0,33,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-43,2.657821437,34,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-44,2.657821437,34,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-45,0,34,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-46,0,34,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-47,2.657821437,35,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-48,2.657821437,35,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-49,2.657821437,36,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-50,5.315642874,37,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2021-51,2.657821437,37,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2021-52,2.657821437,38,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,3,2022-01,10.63128575,41,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-02,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-03,,41,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,2,2022-04,5.315642874,43,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,3,2022-05,13.28910718,46,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,5,2022-06,21.2625715,51,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,5,2022-07,26.57821437,56,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,3,2022-08,21.2625715,59,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,8,2022-09,29.23603581,67,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,6,2022-10,37.20950012,73,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,10,2022-11,42.52514299,83,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,4,2022-12,37.20950012,87,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,8,2022-13,31.89385724,95,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,9,2022-14,45.18296443,104,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2022-15,26.57821437,105,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,5,2022-16,15.94692862,110,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-17,13.28910718,110,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,1,2022-18,2.657821437,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-19,2.657821437,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-20,0,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-21,0,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-22,0,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,0,2022-23,0,111,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,2,2022-24,5.315642874,113,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,2,2022-25,10.63128575,115,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,2,2022-26,10.63128575,117,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-27,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-28,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-29,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-30,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-31,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-32,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-33,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-34,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-35,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-36,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-37,,,TESSy COVID-19,
Iceland,ISL,Europe,376248,deaths,,2022-38,,,TESSy COVID-19,
